tick,read_write_time_ms,mem_usage_mb,chunks_loaded,chunks_unloaded,used_cells,used_cells_bbox_w,used_cells_bbox_h,player_x,player_y,savefile_size
3812,0.041,56.0157566070557,0,0,4096,64,64,17962.19140625,17962.19140625,1589248
3813,0.049,56.01575756073,0,0,4096,64,64,17966.90625,17966.90625,1589248
3814,0.055,56.0157585144043,0,0,4096,64,64,17971.62109375,17971.62109375,1589248
3815,0.139,56.0157594680786,0,0,4096,64,64,17976.3359375,17976.3359375,1589248
3816,0.038,56.0157604217529,0,0,4096,64,64,17981.05078125,17981.05078125,1589248
3817,0.059,56.0157613754272,0,0,4096,64,64,17985.765625,17985.765625,1589248
3818,0.06,56.0157623291016,0,0,4096,64,64,17990.48046875,17990.48046875,1589248
3819,0.057,56.0157632827759,0,0,4096,64,64,17995.1953125,17995.1953125,1589248
3820,0.05,56.0157642364502,0,0,4096,64,64,17999.91015625,17999.91015625,1589248
3821,0.064,56.0157651901245,0,0,4096,64,64,18004.625,18004.625,1589248
3822,0.04,56.0157661437988,0,0,4096,64,64,18009.33984375,18009.33984375,1589248
3823,0.058,56.0157670974731,0,0,4096,64,64,18014.0546875,18014.0546875,1589248
3824,0.037,56.0157680511475,0,0,4096,64,64,18018.76953125,18018.76953125,1589248
3825,0.042,56.0157690048218,0,0,4096,64,64,18023.484375,18023.484375,1589248
3826,0.045,56.0157699584961,0,0,4096,64,64,18028.19921875,18028.19921875,1589248
3827,0.061,56.0157709121704,0,0,4096,64,64,18032.9140625,18032.9140625,1589248
3828,0.059,56.0157718658447,0,0,4096,64,64,18037.62890625,18037.62890625,1589248
3829,0.048,56.015772819519,0,0,4096,64,64,18042.34375,18042.34375,1589248
3830,0.056,56.0157737731934,0,0,4096,64,64,18047.05859375,18047.05859375,1589248
3831,0.053,56.0157747268677,0,0,4096,64,64,18051.7734375,18051.7734375,1589248
3832,0.056,56.015775680542,0,0,4096,64,64,18056.48828125,18056.48828125,1589248
3833,0.065,56.0157766342163,0,0,4096,64,64,18061.203125,18061.203125,1589248
3834,0.058,56.0157775878906,0,0,4096,64,64,18065.91796875,18065.91796875,1589248
3835,0.056,56.0157785415649,0,0,4096,64,64,18070.6328125,18070.6328125,1589248
3836,0.046,56.0181980133057,0,0,4096,64,64,18075.34765625,18075.34765625,1589248
3837,0.036,56.0157804489136,0,0,4096,64,64,18080.0625,18080.0625,1589248
3838,0.042,56.0157814025879,0,0,4096,64,64,18084.77734375,18084.77734375,1589248
3839,0.045,56.0157823562622,0,0,4096,64,64,18089.4921875,18089.4921875,1589248
3840,0.046,56.0157833099365,0,0,4096,64,64,18094.20703125,18094.20703125,1589248
3841,0.061,56.0157842636108,0,0,4096,64,64,18098.921875,18098.921875,1589248
3842,0.039,56.0157852172852,0,0,4096,64,64,18103.63671875,18103.63671875,1589248
3843,0.064,56.0157861709595,0,0,4096,64,64,18108.3515625,18108.3515625,1589248
3844,0.049,56.0157871246338,0,0,4096,64,64,18113.06640625,18113.06640625,1589248
3845,0.057,56.0157880783081,0,0,4096,64,64,18117.78125,18117.78125,1589248
3846,0.057,56.0157890319824,0,0,4096,64,64,18122.49609375,18122.49609375,1589248
3847,0.047,56.0157899856567,0,0,4096,64,64,18127.2109375,18127.2109375,1589248
3848,0.129,56.0157909393311,0,0,4096,64,64,18131.92578125,18131.92578125,1589248
3849,0.036,56.0157918930054,0,0,4096,64,64,18136.640625,18136.640625,1589248
3850,0.042,56.0157928466797,0,0,4096,64,64,18141.35546875,18141.35546875,1589248
3851,0.063,56.015793800354,0,0,4096,64,64,18146.0703125,18146.0703125,1589248
3852,0.059,56.0157947540283,0,0,4096,64,64,18150.78515625,18150.78515625,1589248
3853,0.058,56.0157957077026,0,0,4096,64,64,18155.5,18155.5,1589248
3854,0.055,56.015796661377,0,0,4096,64,64,18160.21484375,18160.21484375,1589248
3855,0.058,56.0157976150513,0,0,4096,64,64,18164.9296875,18164.9296875,1589248
3856,0.073,56.0157985687256,0,0,4096,64,64,18169.64453125,18169.64453125,1589248
3857,0.056,56.0157995223999,0,0,4096,64,64,18174.359375,18174.359375,1589248
3858,0.048,56.0158004760742,0,0,4096,64,64,18179.07421875,18179.07421875,1589248
3859,0.04,56.0158014297485,0,0,4096,64,64,18183.7890625,18183.7890625,1589248
3860,0.045,56.0158023834229,0,0,4096,64,64,18188.50390625,18188.50390625,1589248
3861,0.043,56.0158033370972,0,0,4096,64,64,18193.21875,18193.21875,1589248
3862,0.038,56.0158042907715,0,0,4096,64,64,18197.93359375,18197.93359375,1589248
3863,0.04,56.0158052444458,0,0,4096,64,64,18202.6484375,18202.6484375,1589248
3864,0.047,56.0158061981201,0,0,4096,64,64,18207.36328125,18207.36328125,1589248
3865,0.055,56.0158071517944,0,0,4096,64,64,18212.078125,18212.078125,1589248
3866,0.04,56.0158081054688,0,0,4096,64,64,18216.79296875,18216.79296875,1589248
3867,0.055,56.0158090591431,0,0,4096,64,64,18221.5078125,18221.5078125,1589248
3868,0.055,56.0158100128174,0,0,4096,64,64,18226.22265625,18226.22265625,1589248
3869,0.066,56.0158109664917,0,0,4096,64,64,18230.9375,18230.9375,1589248
3870,0.058,56.015811920166,0,0,4096,64,64,18235.65234375,18235.65234375,1589248
3871,0.059,56.0158128738403,0,0,4096,64,64,18240.3671875,18240.3671875,1589248
3872,0.06,56.0158138275146,0,0,4096,64,64,18245.08203125,18245.08203125,1589248
3873,0.059,56.015814781189,0,0,4096,64,64,18249.796875,18249.796875,1589248
3874,0.057,56.0158157348633,0,0,4096,64,64,18254.51171875,18254.51171875,1589248
3875,0.038,56.0158166885376,0,0,4096,64,64,18259.2265625,18259.2265625,1589248
3876,0.041,56.0158176422119,0,0,4096,64,64,18263.94140625,18263.94140625,1589248
3877,0.04,56.0158185958862,0,0,4096,64,64,18268.65625,18268.65625,1589248
3878,0.055,56.0158195495605,0,0,4096,64,64,18273.37109375,18273.37109375,1589248
3879,0.052,56.0158205032349,0,0,4096,64,64,18278.0859375,18278.0859375,1589248
3880,0.041,56.0158214569092,0,0,4096,64,64,18282.80078125,18282.80078125,1589248
3881,0.066,56.0158224105835,0,0,4096,64,64,18287.515625,18287.515625,1589248
3882,0.089,56.0158233642578,0,0,4096,64,64,18292.23046875,18292.23046875,1589248
3883,0.052,56.0158243179321,0,0,4096,64,64,18296.9453125,18296.9453125,1589248
3884,0.06,56.0158252716064,0,0,4096,64,64,18301.66015625,18301.66015625,1589248
3885,0.057,56.0158262252808,0,0,4096,64,64,18306.375,18306.375,1589248
3886,0.043,56.0158271789551,0,0,4096,64,64,18311.08984375,18311.08984375,1589248
3887,0.063,56.0158281326294,0,0,4096,64,64,18315.8046875,18315.8046875,1589248
3888,0.053,56.0158290863037,0,0,4096,64,64,18320.51953125,18320.51953125,1589248
3889,0.061,56.015830039978,0,0,4096,64,64,18325.234375,18325.234375,1589248
3890,0.064,56.0158309936523,0,0,4096,64,64,18329.94921875,18329.94921875,1589248
3891,0.058,56.0158319473267,0,0,4096,64,64,18334.6640625,18334.6640625,1589248
3892,0.058,56.015832901001,0,0,4096,64,64,18339.37890625,18339.37890625,1589248
3893,0.056,56.0158338546753,0,0,4096,64,64,18344.09375,18344.09375,1589248
3894,0.049,56.0158348083496,0,0,4096,64,64,18348.80859375,18348.80859375,1589248
3895,0.056,56.0158357620239,0,0,4096,64,64,18353.5234375,18353.5234375,1589248
3896,0.057,56.0182552337646,0,0,4096,64,64,18358.23828125,18358.23828125,1589248
3897,0.05,56.0158376693726,0,0,4096,64,64,18362.953125,18362.953125,1589248
3898,0.054,56.0158386230469,0,0,4096,64,64,18367.66796875,18367.66796875,1589248
3899,0.068,56.0158395767212,0,0,4096,64,64,18372.3828125,18372.3828125,1589248
3900,0.056,56.0158405303955,0,0,4096,64,64,18377.09765625,18377.09765625,1589248
3901,0.086,56.0158414840698,0,0,4096,64,64,18381.8125,18381.8125,1589248
3902,0.062,56.0158424377441,0,0,4096,64,64,18386.52734375,18386.52734375,1589248
3903,0.052,56.0158433914185,0,0,4096,64,64,18391.2421875,18391.2421875,1589248
3904,0.041,56.0158443450928,0,0,4096,64,64,18395.95703125,18395.95703125,1589248
3905,46.045,56.7329130172729,7,7,4096,64,64,18400.671875,18400.671875,1589248
3906,0.037,56.0158462524414,0,0,4096,64,64,18405.38671875,18405.38671875,1589248
3907,0.023,56.0169610977173,0,0,4096,64,64,18410.1015625,18410.1015625,1589248
3908,0.028,56.01584815979,0,0,4096,64,64,18414.81640625,18414.81640625,1589248
3909,0.027,56.0158491134644,0,0,4096,64,64,18419.53125,18419.53125,1589248
3910,0.028,56.0158500671387,0,0,4096,64,64,18424.24609375,18424.24609375,1589248
3911,0.049,56.015851020813,0,0,4096,64,64,18428.9609375,18428.9609375,1589248
3912,0.074,56.0158519744873,0,0,4096,64,64,18433.67578125,18433.67578125,1589248
3913,0.058,56.0158529281616,0,0,4096,64,64,18438.390625,18438.390625,1589248
3914,0.043,56.0158538818359,0,0,4096,64,64,18443.10546875,18443.10546875,1589248
3915,0.057,56.0158548355103,0,0,4096,64,64,18447.8203125,18447.8203125,1589248
3916,0.046,56.0158557891846,0,0,4096,64,64,18452.53515625,18452.53515625,1589248
3917,0.078,56.0158567428589,0,0,4096,64,64,18457.25,18457.25,1589248
3918,0.059,56.0158576965332,0,0,4096,64,64,18461.96484375,18461.96484375,1589248
3919,0.057,56.0158586502075,0,0,4096,64,64,18466.6796875,18466.6796875,1589248
3920,0.054,56.0158596038818,0,0,4096,64,64,18471.39453125,18471.39453125,1589248
3921,0.063,56.0158605575562,0,0,4096,64,64,18476.109375,18476.109375,1589248
3922,0.046,56.0158615112305,0,0,4096,64,64,18480.82421875,18480.82421875,1589248
3923,0.043,56.0158624649048,0,0,4096,64,64,18485.5390625,18485.5390625,1589248
3924,0.049,56.0158634185791,0,0,4096,64,64,18490.25390625,18490.25390625,1589248
3925,0.039,56.0158643722534,0,0,4096,64,64,18494.96875,18494.96875,1589248
3926,0.033,56.0158653259277,0,0,4096,64,64,18499.68359375,18499.68359375,1589248
3927,0.04,56.0158662796021,0,0,4096,64,64,18504.3984375,18504.3984375,1589248
3928,0.037,56.0158672332764,0,0,4096,64,64,18509.11328125,18509.11328125,1589248
3929,0.04,56.0158681869507,0,0,4096,64,64,18513.828125,18513.828125,1589248
3930,0.058,56.015869140625,0,0,4096,64,64,18518.54296875,18518.54296875,1589248
